23,,,NEUTRAL,,0.0,,,2354.0,,,,,,30.0,,,,BRMA10_1,,,狂野的拉佐格尔,,,NEUTRAL,,,,BRM,,,,HERO
24,,,NEUTRAL,,0.0,,2.0,1637.0,,,,,,,,,,TU4e_002,,,埃辛诺斯之焰,,{'REQ_NUM_MINION_SLOTS': 2},NEUTRAL,,,,MISSIONS,,,"<b>英雄技能</b>
召唤两个2/1的随从。",HERO_POWER
25,,,NEUTRAL,,0.0,,,2173.0,,,,,,,,,,GVG_023a,,,锋利无比,,,NEUTRAL,,,,GVG,,,+1攻击力。,ENCHANTMENT
26,,10.0,NEUTRAL,,0.0,,10.0,1773.0,,1.0,,,,10.0,,,,CRED_13,,,Brian Schwab,,,NEUTRAL,,LEGENDARY,,CREDITS,,,在你的回合结束时，使一个随机随从获得+1攻击力。,MINION
27,,,NEUTRAL,,0.0,,0.0,2588.0,,,,,,,,,,BRMA02_2H,,,强势围观,,{'REQ_NUM_MINION_SLOTS': 1},NEUTRAL,,,,BRM,,,"<b>英雄技能</b>
召唤一个1/1并具有<b>嘲讽</b>的观众。",HERO_POWER
28,,2.0,WARRIOR,,0.0,,2.0,38968.0,,,,,,2.0,,,,OG_314b,,,泥浆怪,,,WARRIOR,,,,OG,,,,MINION
29,,,NEUTRAL,,0.0,,3.0,2476.0,,,,,,,,,,BRMA04_4H,,,乱石滚动,2.0,,NEUTRAL,,,,BRM,,,召唤3个火誓者。<b>过载：</b>（2）,SPELL
30,Sunny Gho,5.0,NEUTRAL,,1.0,,3.0,1693.0,,1.0,,,穆克拉在哈圭罗岛上徘徊，寻找他的真爱。,5.0,,,,EX1_014,['BATTLECRY'],,穆克拉,,,NEUTRAL,BEAST,LEGENDARY,,EXPERT1,,,<b>战吼：</b>使你的对手获得两个香蕉。,MINION
31,,,NEUTRAL,,0.0,,,1734.0,,,,,,,,,,GAME_003e,,,幸运币复仇,,,NEUTRAL,,,,CORE,,,后手出牌会使你的第一个随从获得增强。,ENCHANTMENT
32,Josh Harris,0.0,NEUTRAL,,0.0,,11.0,39687.0,,,,,,1.0,1.0,,,KARA_08_08,['UNTOUCHABLE'],,红色传送门,,,NEUTRAL,,,['WINDFURY'],KARA,,,在红色光线照射下的角色获得<b>风怒</b>。,MINION
33,Ralph Horsley,1.0,NEUTRAL,,1.0,,2.0,39554.0,,,,,她会告诉你当年那些没挡着绿光的人，现在都回家带孩子去了！,3.0,,"加入“卡拉赞之夜”冒险模式，在上层塔中
解锁。","加入“卡拉赞之夜”冒险模式，在上层塔中
解锁制作。",KAR_062,['BATTLECRY'],,虚空幽龙史学家,,,NEUTRAL,,COMMON,['DISCOVER'],KARA,,,<b>战吼：</b>如果你的手牌中有龙牌，便<b>发现</b>一张龙牌。,MINION
34,James Zhang,2.0,NEUTRAL,,1.0,,2.0,2580.0,,,,,一开始他玩的是链锯，后来改玩火了。至于原因，他希望自己的节目会越来越火！,3.0,,,,AT_094,['BATTLECRY'],,火焰杂耍者,,,NEUTRAL,,COMMON,,TGT,,,<b>战吼：</b>对一个随机敌人造成1点伤害。,MINION
35,,,NEUTRAL,,0.0,,,2427.0,,,,,,,,,,BRMA16_5e,,,我听见你了……,,,NEUTRAL,,,,BRM,,,攻击力增加。,ENCHANTMENT
36,Dan Scott,2.0,NEUTRAL,,1.0,,3.0,38547.0,,,,,只要加入教派，就可以享受免费的下午茶。这也是克苏恩为什么这么受欢迎的原因。,1.0,,,,OG_162,"['BATTLECRY', 'RITUAL']",,克苏恩的信徒,,"{'REQ_TARGET_IF_AVAILABLE': 0, 'REQ_NONSELF_TARGET': 0}",NEUTRAL,,RARE,,OG,,,<b>战吼：</b>造成2点伤害。使你的克苏恩获得+2/+2<i>（无论它在手牌、牌库或是战场）。</i>,MINION
37,,,NEUTRAL,,0.0,,,1899.0,,,,,,30.0,,,,NAX14_01,,,萨菲隆,,,NEUTRAL,,,,NAXX,,,,HERO
38,,,NEUTRAL,,0.0,,,39017.0,,,,,,,,,,TB_PickYourFate_9_EnchMinion,,,加成,,,NEUTRAL,,,,TB,,,你的<b>亡语</b>随从获得+1/+1。,ENCHANTMENT
39,Matt Gaser,,HUNTER,,1.0,,2.0,519.0,,,,,“呃，好冷。”——当你中了冰冻陷阱或是听到一个冷笑话时，通常都是这个反应。,,,,,EX1_611,['SECRET'],,冰冻陷阱,,,HUNTER,,COMMON,,EXPERT1,,,<b>奥秘：</b>当一个敌方随从攻击时，将其移回拥有者的手牌，并且法力值消耗增加（2）点。,SPELL
40,,,NEUTRAL,,0.0,,4.0,1886.0,,,,,,,,,,NAX10_03,,,仇恨打击,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,,NAXX,,,"<b>英雄技能</b>
消灭一个随从。",HERO_POWER
41,Seamus Gallagher,9.0,NEUTRAL,,1.0,,9.0,2520.0,,,,,老有人要放海怪，海怪自己都觉着累了。,7.0,,,,AT_103,['BATTLECRY'],,北海海怪,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,COMMON,,TGT,,造成4点伤害。,<b>战吼：</b>造成4点伤害。,MINION
42,Anton Zemskov,7.0,WARRIOR,,1.0,,7.0,2881.0,,,,,黑曜石毁灭者最大的兴趣爱好就是毁灭黑曜石。,7.0,,加入“探险者协会”冒险模式，在奥西斯神庙中解锁。,加入“探险者协会”冒险模式，在奥西斯神庙中解锁制作。,LOE_009,,,黑曜石毁灭者,,,WARRIOR,,COMMON,['TAUNT'],LOE,,,在你的回合结束时，召唤一个1/1并具有<b>嘲讽</b>的圣甲虫。,MINION
43,,,NEUTRAL,,0.0,,0.0,15354.0,,,,,,,,,,LOEA05_03,,,穴居人讨厌法术！,,,NEUTRAL,,,,LOE,,,"<b>被动英雄技能</b>
敌方法术的法力值消耗增加（2）点，在你的回合开始时切换英雄技能。",HERO_POWER
44,Christopher Moeller,,SHAMAN,,1.0,,3.0,629.0,,,,,恐怕打伞是没有用的。,,,,,EX1_259,,,闪电风暴,2.0,,SHAMAN,,RARE,,EXPERT1,,,对所有敌方随从造成$2到$3点伤害，<b>过载：</b>（2）,SPELL
45,Daren Bader,3.0,NEUTRAL,,1.0,,5.0,1371.0,,,,,这只科多兽太大了，以至于他经常会踩到一些小动物。,5.0,,,,NEW1_041,['BATTLECRY'],,狂奔科多兽,,,NEUTRAL,BEAST,RARE,,EXPERT1,,,<b>战吼：</b>随机消灭一个攻击力小于或等于2的敌方随从。,MINION
46,Vance Kovacs,2.0,NEUTRAL,,1.0,,1.0,1634.0,,,,,她已经等不及想要学习2级的真言术：韧了。,1.0,,,,EX1_004,,,年轻的女祭司,,,NEUTRAL,,RARE,,EXPERT1,,,在你的回合结束时，使另一个随机友方随从获得+1生命值。,MINION
47,,5.0,NEUTRAL,,0.0,,8.0,38614.0,,,,,,9.0,,,,LOEA04_25h,,,炽燃雕像,,,NEUTRAL,,,,LOE,,,"在你的回合结束时，对所有敌人造成
5点伤害。",MINION
48,Greg Staples,2.0,NEUTRAL,,0.0,,2.0,39842.0,,,,,,2.0,,,,OG_318t,['TAUNT'],,腐化豺狼人,,,NEUTRAL,,,,OG,,,<b>嘲讽</b>,MINION
49,Michael Komarck,,WARRIOR,,1.0,,3.0,1023.0,,,,,光有面罩是不够的，所以人们发明了盾牌。,,,达到8级后解锁。,达到28级后解锁。,EX1_606,,,盾牌格挡,,,WARRIOR,,COMMON,,CORE,,,获得5点护甲值。抽一张牌。,SPELL
50,,1.0,NEUTRAL,,0.0,,1.0,39383.0,,,,,,6.0,,,,KAR_A10_01,,,黑棋禁卫,,,NEUTRAL,,,,KARA,,,"<b>自动攻击：</b>
对该随从对面的敌人造成1点伤害。",MINION
51,,,NEUTRAL,,0.0,,,38743.0,,,,,,,,,,LOEA09_2eH,['TAG_ONE_TURN_EFFECT'],,激怒,,,NEUTRAL,,,,LOE,,,+5攻击力,ENCHANTMENT
52,Eva Widermann,2.0,DRUID,,1.0,,2.0,2096.0,,,,,它真是太可爱了！哦我的天呐，它为什么要咬我的脸？,2.0,,,,GVG_030,"['CHOOSE_ONE', 'TAUNT']",,电镀机械熊仔,,,DRUID,MECHANICAL,COMMON,,GVG,,,"<b>嘲讽，抉择：</b>
+1攻击力；或者+1生命值。",MINION
53,Sedhayu Ardian,4.0,NEUTRAL,,1.0,,3.0,466.0,,,,,如果家里有一台奥术傀儡的话，一定能够使房间蓬荜生辉，格调提高，而且，它们还能成为不错的谈资。,4.0,,,,EX1_089,['BATTLECRY'],,奥术傀儡,,,NEUTRAL,,RARE,,EXPERT1,,,<b>战吼：</b>使你的对手获得一个法力水晶。,MINION
54,Seamus Gallagher,2.0,NEUTRAL,,1.0,,2.0,2049.0,,,,,虽然他们不如在陆地上的同类们精于算计，但他们在捕猎方面的本领却更胜一筹。,3.0,,,,GVG_081,['STEALTH'],,海地精猎手,,,NEUTRAL,,COMMON,,GVG,,,<b>潜行</b>,MINION
55,Wei Wang,5.0,ROGUE,,1.0,,6.0,1993.0,,1.0,,,供求关系是加里维克斯唯一的信条。只要你给钱，他就提供殴打服务。,8.0,,,,GVG_028,,,加里维克斯,,,ROGUE,,LEGENDARY,,GVG,,,每当你的对手施放一个法术，获得该法术的复制，并使其获得一个幸运币。,MINION
56,Matt Dixon,2.0,HUNTER,,1.0,,3.0,2892.0,,,,,沙漠探险怎么能不骑骆驼，难道你想自己捧着宝藏回家吗？,4.0,,加入“探险者协会”冒险模式，在探险者大厅中解锁。,加入“探险者协会”冒险模式，在探险者大厅中解锁制作。,LOE_020,['BATTLECRY'],,大漠沙驼,,,HUNTER,BEAST,COMMON,,LOE,,,<b>战吼：</b>从双方的牌库中各将一个法力值消耗为（1）点的随从置入战场。,MINION
57,,1.0,NEUTRAL,,0.0,,1.0,1603.0,,,,,,1.0,,,,TU4d_002,,,疯狂的猎人,,,NEUTRAL,,COMMON,,MISSIONS,,,,MINION
58,,3.0,DRUID,,0.0,,2.0,812.0,,,,,,2.0,,,,EX1_160t,,,猎豹,,,DRUID,BEAST,COMMON,,EXPERT1,,,,MINION
59,Konstantin Turovec,,NEUTRAL,,0.0,,10.0,41625.0,,,,,,,,,,CFM_621t29,,,神秘羊毛,,,NEUTRAL,,,,GANGS,,,使所有随从变形成为1/1的绵羊。,SPELL
60,Kevin Chin,,SHAMAN,,1.0,,1.0,767.0,,,,,大地震击？确切地说，就是“艾泽拉斯震击”吗？,,,,,EX1_245,['SILENCE'],,大地震击,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",SHAMAN,,COMMON,,EXPERT1,,,<b>沉默</b>一个随从，然后对其造成$1点伤害。,SPELL
61,,,NEUTRAL,,0.0,,0.0,1647.0,,,,,,,,,,XXX_021,,,Restore All Health,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,COMMON,,CHEAT,,,Restore all Health to a character.,SPELL
62,,3.0,NEUTRAL,,0.0,,3.0,40649.0,,,,,,2.0,,,,KARA_13_20,,,派对元素,,,NEUTRAL,,,,TB,,,一起来狂欢吧！,MINION
63,Steve Hui,,ROGUE,,1.0,,1.0,990.0,,,,,潜行者们能够隐藏除了他们表情之外的一切东西。你不能阻止他们表达执行暗杀后的兴奋感觉。,,,,,EX1_128,,,隐藏,,,ROGUE,,COMMON,['STEALTH'],EXPERT1,,,直到你的下个回合，使所有友方随从获得<b>潜行</b>。,SPELL
64,Jesper Esjing,6.0,NEUTRAL,,1.0,,5.0,38528.0,,,,,竟然为敌人治疗！看来连中央处理器都被腐化了。,6.0,,,,OG_147,['DEATHRATTLE'],,腐化治疗机器人,,,NEUTRAL,MECHANICAL,RARE,,OG,,,<b>亡语：</b>为敌方英雄恢复8点生命值。,MINION
65,Josh Harris,5.0,NEUTRAL,,0.0,,4.0,38999.0,,,,,,5.0,,,,OG_272t,,,无面破坏者,,,NEUTRAL,,,,OG,,,,MINION
66,L. Lullabi & Nutchapol,2.0,NEUTRAL,,1.0,,3.0,39003.0,,,,,农夫们对裂地触须真是又爱又恨，要是它们能在开垦土地时不破坏房屋就好了。,4.0,,,,OG_327,['TAUNT'],,裂地触须,,,NEUTRAL,,COMMON,,OG,,,<b>嘲讽</b>,MINION
67,,,NEUTRAL,,0.0,,0.0,1710.0,,,,,,,,,,XXX_027,,,Server Crash,,,NEUTRAL,,,,CHEAT,,,Crash the Server.  DON'T BE A FOOL.,SPELL
68,,0.0,NEUTRAL,,0.0,,1.0,17146.0,,,,,,2.0,,,,LOEA06_02t,,,岩土雕像,,,NEUTRAL,,,,LOE,,,,MINION
69,Peter C. Lee,5.0,HUNTER,,1.0,,7.0,311.0,2.0,,,,弓弦很长，这使得射手能够射得更远，对付那些难闻的目标尤其有效。,,,,,DS1_188,,,角斗士的长弓,,,HUNTER,,EPIC,['IMMUNE'],EXPERT1,,,你的英雄在攻击时具有<b>免疫</b>。,WEAPON
70,Laurel Austin,,NEUTRAL,,0.0,,,39665.0,,,,,,30.0,,,,KARA_11_01,,,夜之魇,,,NEUTRAL,,,,KARA,,,,HERO
71,Lucas Graciano,,ROGUE,,1.0,,2.0,282.0,,,,,每个人都有背叛的价码。拿侏儒打比方的话，长毛绒玩具和一小点儿巧克力就能让他们就范。,,,,,EX1_126,,,背叛,,"{'REQ_ENEMY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",ROGUE,,COMMON,,EXPERT1,,,"使一个敌方随从对其相邻的随从
造成等同于其攻击力的伤害。",SPELL
72,Konstantin Turovec,,NEUTRAL,,0.0,,10.0,41623.0,,,,,,,,,,CFM_621t27,,,冰盖草,,,NEUTRAL,,,['FREEZE'],GANGS,,,随机<b>冻结</b>三个敌方随从。,SPELL
73,Matt Dixon,,NEUTRAL,,0.0,,,40530.0,,,,,,,,,,CFM_650e,,,走私,,,NEUTRAL,,,,GANGS,,,暗鳞劫掠者使其获得+1/+1。,ENCHANTMENT
74,,0.0,NEUTRAL,,0.0,,3.0,39387.0,,,,,,6.0,,,,KAR_A10_05,,,白棋主教,,,NEUTRAL,,,,KARA,,,"<b>自动攻击：</b>
为相邻的随从恢复2点生命值。",MINION
75,,0.0,NEUTRAL,,0.0,,2.0,42904.0,,,,,,1.0,,,,TB_SPT_MTH_Minion1,"['BATTLECRY', 'TAUNT']",,快乐交际客,,,NEUTRAL,,,,TB,,,<b>嘲讽，战吼：</b>获得生命值，数值相当于暴风城的攻击力。,MINION
76,,,NEUTRAL,,0.0,,,2842.0,,,,,,,,,,AT_045e,,,强心迷雾,,,NEUTRAL,,,,TGT,,,+1/+1。,ENCHANTMENT
77,Marcelo Vignali,,PRIEST,,1.0,,1.0,2582.0,,,,,快治……英雄阵亡！,,,,,AT_055,,,快速治疗,,{'REQ_TARGET_TO_PLAY': 0},PRIEST,,COMMON,,TGT,,,恢复#5点生命值。,SPELL
78,,,NEUTRAL,,0.0,,,2370.0,,,,,,,,,,BRM_012e,,,着火了！,,,NEUTRAL,,,,BRM,,,攻击力增加。,ENCHANTMENT
79,Jim Nelson,1.0,NEUTRAL,,1.0,,4.0,38833.0,,,,,如果你杀死他，他会变得更强，强到你无法想象。,1.0,,,,OG_272,['DEATHRATTLE'],,暮光召唤师,,,NEUTRAL,,EPIC,,OG,,,<b>亡语：</b>召唤一个5/5的无面破坏者。,MINION
80,Jon Neimeister,2.0,ROGUE,,1.0,,2.0,39026.0,,,,,嘿，想来几张对手的职业牌吗？别问从哪儿搞来的，知道太多对你没好处。,2.0,,,,OG_330,['DEATHRATTLE'],,幽暗城商贩,,,ROGUE,,RARE,,OG,,,<b>亡语：</b>随机将一张<i>（你对手职业的）</i>职业牌置入你的手牌。,MINION
81,,,DRUID,,0.0,,,322.0,,,,,,,,,,EX1_155ae,,,自然印记,,,DRUID,,,,EXPERT1,,,该随从获得+4攻击力。,ENCHANTMENT
82,Alexander Alexandrov,3.0,WARLOCK,,1.0,,3.0,1221.0,,,,,如果你把这张牌放到你的套牌中，你就会失去其他随从对你的信任。,3.0,,,,EX1_304,['BATTLECRY'],,虚空恐魔,,,WARLOCK,DEMON,RARE,,EXPERT1,,,<b>战吼：</b>消灭该随从两侧的随从，并获得他们的攻击力和生命值。,MINION
83,,5.0,NEUTRAL,,0.0,,5.0,38686.0,,1.0,,,,5.0,,,,LOEA16_22,,,阿扎达斯,,,NEUTRAL,,LEGENDARY,,LOE,,,在你的回合结束时，随机将一个敌方随从变为0/2的雕像。,MINION
84,Mark Gibbons,,ROGUE,,0.0,,,40790.0,,,,,,,,,,CFM_342e,,,劫掠之刃,,,ROGUE,,,,GANGS,,,+4/+4。,ENCHANTMENT
85,Glenn Rane,1.0,NEUTRAL,,1.0,,1.0,658.0,,,,,他真的很想和你做朋友，但由于总是被排斥，他开始变得很沮丧。,1.0,,,,EX1_029,['DEATHRATTLE'],,麻风侏儒,,,NEUTRAL,,COMMON,,EXPERT1,,,<b>亡语：</b>对敌方英雄造成2点伤害。,MINION
86,,,MAGE,,0.0,,,2113.0,,,,,,45.0,,,,NAX4_01H,,,瘟疫使者诺斯,,,MAGE,,,,NAXX,,,,HERO
87,,2.0,NEUTRAL,,0.0,,2.0,38634.0,,,,,,1.0,,,,LOEA09_10,,,饥饿的纳迦,,,NEUTRAL,,,,LOE,,,,MINION
88,,,NEUTRAL,,0.0,,2.0,2319.0,,,,,,,,,,BRM_027p,,,死吧，卑鄙的家伙！,,,NEUTRAL,,,,BRM,,,"<b>英雄技能</b>
对一个随机敌人造成$8点伤害。",HERO_POWER
89,,,NEUTRAL,,0.0,,4.0,1845.0,,,,,,,,,,PRO_001b,,,潜行者的伎俩,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,,,PROMO,,,造成$4点伤害。抽一张牌。,SPELL
90,A.J. Nazzaro,,NEUTRAL,,0.0,,,39633.0,,,,,,30.0,,,,KAR_A01_01,,,魔镜,,,NEUTRAL,,,,KARA,,,,HERO
91,,,NEUTRAL,,0.0,,,39838.0,,,,,,,,,,EX1_390e,['ENRAGED'],,激怒,,,NEUTRAL,,,,EXPERT1,,,+3攻击力。,ENCHANTMENT
92,Adam Byrne,4.0,NEUTRAL,,1.0,,5.0,40928.0,,,,,嗯……我有一种强烈的预感。此时此刻在加基森的某个角落有犯罪活动，我要去查个清楚。,6.0,,,,CFM_656,['BATTLECRY'],,街头调查员,,,NEUTRAL,,COMMON,['STEALTH'],GANGS,,,<b>战吼：</b>使所有敌方随从失去<b>潜行</b>。,MINION
93,Matt Dixon,,WARLOCK,,1.0,,4.0,2628.0,,,,,实际上出拳者并非加拉克苏斯本人。,,,,,AT_022,['InvisibleDeathrattle'],,加拉克苏斯之拳,,,WARLOCK,,RARE,,TGT,,,当你使用或弃掉这张牌时，对一个随机敌人造成$4点伤害。,SPELL
94,,,NEUTRAL,,0.0,,,28554.0,,,"['BRMA07_2_2_TB', 'BRMA01_2H_2_TB', 'BRMA17_5_TB', 'NAX12_02H_2_TB', 'BRMA02_2_2_TB', 'NAX11_02H_2_TB', 'BRMA13_4_2_TB', 'BRMA09_2_TB', 'BRMA14_10H_TB', 'BRMA06_2H_TB', 'NAX3_02_TB', 'NAX8_02H_TB']",,,,,,,TB_RandHero2_001,,,Boss HP Swapper2,,,NEUTRAL,,,,TB,,,,ENCHANTMENT
95,,5.0,NEUTRAL,,0.0,,3.0,40261.0,,,,,,2.0,,,,KARA_04_05h,['CHARGE'],,飞猴,,,NEUTRAL,,,,KARA,,,<b>冲锋</b>,MINION
96,Dan Scott,,HUNTER,,1.0,,2.0,40339.0,,,,,传言曾有一个污手党的菜鸟将一整瓶牛奶打翻在了军备宝箱上，于是出现了艾泽拉斯的第一个毒性污水软泥怪。,,,,,CFM_026,['SECRET'],,军备宝箱,,,HUNTER,,RARE,,GANGS,,,<b>奥秘：</b>在你的对手打出一张随从牌后，使你手牌中的一张随机随从牌获得+2/+2。,SPELL
97,,,PRIEST,,0.0,,0.0,40040.0,,,,,,,,,,TB_ClassRandom_Priest,,,第二职业：牧师,,,PRIEST,,,,TB,,,将牧师职业牌置入你的牌库。,SPELL
98,,,NEUTRAL,,0.0,,0.0,38676.0,,,,,,,,,,LOEA07_03h,['AI_MUST_PLAY'],,逃出矿井！,,,NEUTRAL,,,,LOE,,,摆脱穴居人！,HERO_POWER
99,,7.0,NEUTRAL,,0.0,,6.0,3033.0,,1.0,,,,6.0,,,,CRED_33,,,Jomaro Kindred,,,NEUTRAL,,LEGENDARY,,CREDITS,,,<b>战吼：</b>获得任何你的对手不需要的卡牌。,MINION
100,,,NEUTRAL,,0.0,,,1823.0,,,,,,30.0,,,,NAX8_01,,,收割者戈提克,,,NEUTRAL,,,,NAXX,,,,HERO
101,,2.0,NEUTRAL,,0.0,,1.0,1889.0,,,,,,2.0,,,,NAX11_03,,,辐射泥浆怪,,,NEUTRAL,,,,NAXX,,,,MINION
102,,5.0,NEUTRAL,,0.0,,5.0,2114.0,,,,,,5.0,,,,NAX4_03H,,,骷髅,,,NEUTRAL,,,,NAXX,,,,MINION
103,Wayne Reynolds,,DRUID,,1.0,,1.0,40397.0,,,,,玉莲印记通常都纹在脚踝处，看上去既神秘又时尚。,,,,,CFM_614,,,玉莲印记,,,DRUID,,COMMON,,GANGS,,,使你所有的随从获得+1/+1。,SPELL
104,,,NEUTRAL,,0.0,,0.0,1592.0,,,,,,,,,,XXX_018,,,Destroy All Minions,,,NEUTRAL,,COMMON,,CHEAT,,,Destroy all minions.,SPELL
